Average Yield per Crop (tons/hectare):
"('West', 'Chalky', 'Cloudy'): Wheat"
"('West', 'Chalky', 'Rainy'): Soybean"
"('West', 'Chalky', 'Sunny'): Rice"
"('West', 'Clay', 'Cloudy'): Barley"
"('West', 'Clay', 'Rainy'): Barley"
"('West', 'Clay', 'Sunny'): Maize"
"('West', 'Loam', 'Cloudy'): Barley"
"('West', 'Loam', 'Rainy'): Soybean"
"('West', 'Loam', 'Sunny'): Maize"
"('West', 'Peaty', 'Cloudy'): Barley"
"('West', 'Peaty', 'Rainy'): Wheat"
"('West', 'Peaty', 'Sunny'): Wheat"
"('West', 'Sandy', 'Cloudy'): Wheat"
"('West', 'Sandy', 'Rainy'): Wheat"
"('West', 'Sandy', 'Sunny'): Wheat"
"('West', 'Silt', 'Cloudy'): Barley"
"('West', 'Silt', 'Rainy'): Barley"
"('West', 'Silt', 'Sunny'): Barley"

Average Temperature per Region:
"('East', 'Barley', 'Chalky'): 27.598 C"
"('East', 'Barley', 'Clay'): 27.488 C"
"('East', 'Barley', 'Loam'): 27.356 C"
"('East', 'Barley', 'Peaty'): 27.480 C"
"('East', 'Barley', 'Sandy'): 27.350 C"
"('East', 'Barley', 'Silt'): 27.383 C"
"('East', 'Cotton', 'Chalky'): 27.416 C"
"('East', 'Cotton', 'Clay'): 27.364 C"
"('East', 'Cotton', 'Loam'): 27.505 C"
"('East', 'Cotton', 'Peaty'): 27.625 C"
"('East', 'Cotton', 'Sandy'): 27.586 C"
"('East', 'Cotton', 'Silt'): 27.535 C"
"('East', 'Maize', 'Chalky'): 27.479 C"
"('East', 'Maize', 'Clay'): 27.402 C"
"('East', 'Maize', 'Loam'): 27.373 C"
"('East', 'Maize', 'Peaty'): 27.593 C"
"('East', 'Maize', 'Sandy'): 27.489 C"
"('East', 'Maize', 'Silt'): 27.449 C"
"('East', 'Rice', 'Chalky'): 27.583 C"
"('East', 'Rice', 'Clay'): 27.494 C"
"('East', 'Rice', 'Loam'): 27.549 C"
"('East', 'Rice', 'Peaty'): 27.547 C"
"('East', 'Rice', 'Sandy'): 27.665 C"
"('East', 'Rice', 'Silt'): 27.495 C"
"('East', 'Soybean', 'Chalky'): 27.488 C"
"('East', 'Soybean', 'Clay'): 27.513 C"
"('East', 'Soybean', 'Loam'): 27.383 C"
"('East', 'Soybean', 'Peaty'): 27.673 C"
"('East', 'Soybean', 'Sandy'): 27.481 C"
"('East', 'Soybean', 'Silt'): 27.604 C"
"('East', 'Wheat', 'Chalky'): 27.540 C"
"('East', 'Wheat', 'Clay'): 27.546 C"
"('East', 'Wheat', 'Loam'): 27.480 C"
"('East', 'Wheat', 'Peaty'): 27.516 C"
"('East', 'Wheat', 'Sandy'): 27.570 C"
"('East', 'Wheat', 'Silt'): 27.524 C"
"('North', 'Barley', 'Chalky'): 27.515 C"
"('North', 'Barley', 'Clay'): 27.487 C"
"('North', 'Barley', 'Loam'): 27.421 C"
"('North', 'Barley', 'Peaty'): 27.539 C"
"('North', 'Barley', 'Sandy'): 27.422 C"
"('North', 'Barley', 'Silt'): 27.420 C"
"('North', 'Cotton', 'Chalky'): 27.417 C"
"('North', 'Cotton', 'Clay'): 27.484 C"
"('North', 'Cotton', 'Loam'): 27.508 C"
"('North', 'Cotton', 'Peaty'): 27.622 C"
"('North', 'Cotton', 'Sandy'): 27.623 C"
"('North', 'Cotton', 'Silt'): 27.535 C"
"('North', 'Maize', 'Chalky'): 27.524 C"
"('North', 'Maize', 'Clay'): 27.354 C"
"('North', 'Maize', 'Loam'): 27.438 C"
"('North', 'Maize', 'Peaty'): 27.528 C"
"('North', 'Maize', 'Sandy'): 27.543 C"
"('North', 'Maize', 'Silt'): 27.436 C"
"('North', 'Rice', 'Chalky'): 27.746 C"
"('North', 'Rice', 'Clay'): 27.620 C"
"('North', 'Rice', 'Loam'): 27.476 C"
"('North', 'Rice', 'Peaty'): 27.450 C"
"('North', 'Rice', 'Sandy'): 27.399 C"
"('North', 'Rice', 'Silt'): 27.368 C"
"('North', 'Soybean', 'Chalky'): 27.338 C"
"('North', 'Soybean', 'Clay'): 27.509 C"
"('North', 'Soybean', 'Loam'): 27.540 C"
"('North', 'Soybean', 'Peaty'): 27.581 C"
"('North', 'Soybean', 'Sandy'): 27.366 C"
"('North', 'Soybean', 'Silt'): 27.536 C"
"('North', 'Wheat', 'Chalky'): 27.443 C"
"('North', 'Wheat', 'Clay'): 27.666 C"
"('North', 'Wheat', 'Loam'): 27.471 C"
"('North', 'Wheat', 'Peaty'): 27.550 C"
"('North', 'Wheat', 'Sandy'): 27.516 C"
"('North', 'Wheat', 'Silt'): 27.477 C"
"('South', 'Barley', 'Chalky'): 27.531 C"
"('South', 'Barley', 'Clay'): 27.392 C"
"('South', 'Barley', 'Loam'): 27.579 C"
"('South', 'Barley', 'Peaty'): 27.599 C"
"('South', 'Barley', 'Sandy'): 27.525 C"
"('South', 'Barley', 'Silt'): 27.620 C"
"('South', 'Cotton', 'Chalky'): 27.492 C"
"('South', 'Cotton', 'Clay'): 27.446 C"
"('South', 'Cotton', 'Loam'): 27.486 C"
"('South', 'Cotton', 'Peaty'): 27.580 C"
"('South', 'Cotton', 'Sandy'): 27.519 C"
"('South', 'Cotton', 'Silt'): 27.548 C"
"('South', 'Maize', 'Chalky'): 27.366 C"
"('South', 'Maize', 'Clay'): 27.373 C"
"('South', 'Maize', 'Loam'): 27.489 C"
"('South', 'Maize', 'Peaty'): 27.451 C"
"('South', 'Maize', 'Sandy'): 27.522 C"
"('South', 'Maize', 'Silt'): 27.621 C"
"('South', 'Rice', 'Chalky'): 27.561 C"
"('South', 'Rice', 'Clay'): 27.428 C"
"('South', 'Rice', 'Loam'): 27.510 C"
"('South', 'Rice', 'Peaty'): 27.443 C"
"('South', 'Rice', 'Sandy'): 27.326 C"
"('South', 'Rice', 'Silt'): 27.464 C"
"('South', 'Soybean', 'Chalky'): 27.396 C"
"('South', 'Soybean', 'Clay'): 27.559 C"
"('South', 'Soybean', 'Loam'): 27.505 C"
"('South', 'Soybean', 'Peaty'): 27.573 C"
"('South', 'Soybean', 'Sandy'): 27.549 C"
"('South', 'Soybean', 'Silt'): 27.576 C"
"('South', 'Wheat', 'Chalky'): 27.572 C"
"('South', 'Wheat', 'Clay'): 27.675 C"
"('South', 'Wheat', 'Loam'): 27.474 C"
"('South', 'Wheat', 'Peaty'): 27.446 C"
"('South', 'Wheat', 'Sandy'): 27.501 C"
"('South', 'Wheat', 'Silt'): 27.409 C"
"('West', 'Barley', 'Chalky'): 27.627 C"
"('West', 'Barley', 'Clay'): 27.478 C"
"('West', 'Barley', 'Loam'): 27.504 C"
"('West', 'Barley', 'Peaty'): 27.609 C"
"('West', 'Barley', 'Sandy'): 27.541 C"
"('West', 'Barley', 'Silt'): 27.562 C"
"('West', 'Cotton', 'Chalky'): 27.623 C"
"('West', 'Cotton', 'Clay'): 27.641 C"
"('West', 'Cotton', 'Loam'): 27.561 C"
"('West', 'Cotton', 'Peaty'): 27.421 C"
"('West', 'Cotton', 'Sandy'): 27.501 C"
"('West', 'Cotton', 'Silt'): 27.618 C"
"('West', 'Maize', 'Chalky'): 27.412 C"
"('West', 'Maize', 'Clay'): 27.456 C"
"('West', 'Maize', 'Loam'): 27.498 C"
"('West', 'Maize', 'Peaty'): 27.393 C"
"('West', 'Maize', 'Sandy'): 27.738 C"
"('West', 'Maize', 'Silt'): 27.539 C"
"('West', 'Rice', 'Chalky'): 27.373 C"
"('West', 'Rice', 'Clay'): 27.562 C"
"('West', 'Rice', 'Loam'): 27.479 C"
"('West', 'Rice', 'Peaty'): 27.504 C"
"('West', 'Rice', 'Sandy'): 27.519 C"
"('West', 'Rice', 'Silt'): 27.416 C"
"('West', 'Soybean', 'Chalky'): 27.599 C"
"('West', 'Soybean', 'Clay'): 27.454 C"
"('West', 'Soybean', 'Loam'): 27.539 C"
"('West', 'Soybean', 'Peaty'): 27.460 C"
"('West', 'Soybean', 'Sandy'): 27.507 C"
"('West', 'Soybean', 'Silt'): 27.503 C"
"('West', 'Wheat', 'Chalky'): 27.494 C"
"('West', 'Wheat', 'Clay'): 27.478 C"
"('West', 'Wheat', 'Loam'): 27.376 C"
"('West', 'Wheat', 'Peaty'): 27.605 C"
"('West', 'Wheat', 'Sandy'): 27.558 C"
"('West', 'Wheat', 'Silt'): 27.495 C"

Most Frequent Weather per Region:
"('East', 'Chalky', 'Barley'): Rainy"
"('East', 'Chalky', 'Cotton'): Sunny"
"('East', 'Chalky', 'Maize'): Rainy"
"('East', 'Chalky', 'Rice'): Sunny"
"('East', 'Chalky', 'Soybean'): Sunny"
"('East', 'Chalky', 'Wheat'): Cloudy"
"('East', 'Clay', 'Barley'): Rainy"
"('East', 'Clay', 'Cotton'): Cloudy"
"('East', 'Clay', 'Maize'): Sunny"
"('East', 'Clay', 'Rice'): Cloudy"
"('East', 'Clay', 'Soybean'): Sunny"
"('East', 'Clay', 'Wheat'): Sunny"
"('East', 'Loam', 'Barley'): Sunny"
"('East', 'Loam', 'Cotton'): Sunny"
"('East', 'Loam', 'Maize'): Sunny"
"('East', 'Loam', 'Rice'): Sunny"
"('East', 'Loam', 'Soybean'): Rainy"
"('East', 'Loam', 'Wheat'): Cloudy"
"('East', 'Peaty', 'Barley'): Cloudy"
"('East', 'Peaty', 'Cotton'): Rainy"
"('East', 'Peaty', 'Maize'): Rainy"
"('East', 'Peaty', 'Rice'): Rainy"
"('East', 'Peaty', 'Soybean'): Rainy"
"('East', 'Peaty', 'Wheat'): Sunny"
"('East', 'Sandy', 'Barley'): Sunny"
"('East', 'Sandy', 'Cotton'): Sunny"
"('East', 'Sandy', 'Maize'): Sunny"
"('East', 'Sandy', 'Rice'): Sunny"
"('East', 'Sandy', 'Soybean'): Cloudy"
"('East', 'Sandy', 'Wheat'): Rainy"
"('East', 'Silt', 'Barley'): Sunny"
"('East', 'Silt', 'Cotton'): Sunny"
"('East', 'Silt', 'Maize'): Sunny"
"('East', 'Silt', 'Rice'): Cloudy"
"('East', 'Silt', 'Soybean'): Cloudy"
"('East', 'Silt', 'Wheat'): Rainy"
"('North', 'Chalky', 'Barley'): Rainy"
"('North', 'Chalky', 'Cotton'): Rainy"
"('North', 'Chalky', 'Maize'): Cloudy"
"('North', 'Chalky', 'Rice'): Rainy"
"('North', 'Chalky', 'Soybean'): Cloudy"
"('North', 'Chalky', 'Wheat'): Cloudy"
"('North', 'Clay', 'Barley'): Cloudy"
"('North', 'Clay', 'Cotton'): Sunny"
"('North', 'Clay', 'Maize'): Rainy"
"('North', 'Clay', 'Rice'): Sunny"
"('North', 'Clay', 'Soybean'): Sunny"
"('North', 'Clay', 'Wheat'): Cloudy"
"('North', 'Loam', 'Barley'): Rainy"
"('North', 'Loam', 'Cotton'): Rainy"
"('North', 'Loam', 'Maize'): Sunny"
"('North', 'Loam', 'Rice'): Sunny"
"('North', 'Loam', 'Soybean'): Rainy"
"('North', 'Loam', 'Wheat'): Sunny"
"('North', 'Peaty', 'Barley'): Rainy"
"('North', 'Peaty', 'Cotton'): Rainy"
"('North', 'Peaty', 'Maize'): Sunny"
"('North', 'Peaty', 'Rice'): Sunny"
"('North', 'Peaty', 'Soybean'): Cloudy"
"('North', 'Peaty', 'Wheat'): Rainy"
"('North', 'Sandy', 'Barley'): Sunny"
"('North', 'Sandy', 'Cotton'): Cloudy"
"('North', 'Sandy', 'Maize'): Rainy"
"('North', 'Sandy', 'Rice'): Cloudy"
"('North', 'Sandy', 'Soybean'): Cloudy"
"('North', 'Sandy', 'Wheat'): Sunny"
"('North', 'Silt', 'Barley'): Sunny"
"('North', 'Silt', 'Cotton'): Sunny"
"('North', 'Silt', 'Maize'): Sunny"
"('North', 'Silt', 'Rice'): Cloudy"
"('North', 'Silt', 'Soybean'): Cloudy"
"('North', 'Silt', 'Wheat'): Rainy"
"('South', 'Chalky', 'Barley'): Rainy"
"('South', 'Chalky', 'Cotton'): Sunny"
"('South', 'Chalky', 'Maize'): Rainy"
"('South', 'Chalky', 'Rice'): Sunny"
"('South', 'Chalky', 'Soybean'): Cloudy"
"('South', 'Chalky', 'Wheat'): Sunny"
"('South', 'Clay', 'Barley'): Cloudy"
"('South', 'Clay', 'Cotton'): Rainy"
"('South', 'Clay', 'Maize'): Cloudy"
"('South', 'Clay', 'Rice'): Sunny"
"('South', 'Clay', 'Soybean'): Rainy"
"('South', 'Clay', 'Wheat'): Cloudy"
"('South', 'Loam', 'Barley'): Sunny"
"('South', 'Loam', 'Cotton'): Rainy"
"('South', 'Loam', 'Maize'): Sunny"
"('South', 'Loam', 'Rice'): Cloudy"
"('South', 'Loam', 'Soybean'): Cloudy"
"('South', 'Loam', 'Wheat'): Cloudy"
"('South', 'Peaty', 'Barley'): Cloudy"
"('South', 'Peaty', 'Cotton'): Sunny"
"('South', 'Peaty', 'Maize'): Rainy"
"('South', 'Peaty', 'Rice'): Cloudy"
"('South', 'Peaty', 'Soybean'): Sunny"
"('South', 'Peaty', 'Wheat'): Cloudy"
"('South', 'Sandy', 'Barley'): Rainy"
"('South', 'Sandy', 'Cotton'): Sunny"
"('South', 'Sandy', 'Maize'): Rainy"
"('South', 'Sandy', 'Rice'): Cloudy"
"('South', 'Sandy', 'Soybean'): Sunny"
"('South', 'Sandy', 'Wheat'): Sunny"
"('South', 'Silt', 'Barley'): Rainy"
"('South', 'Silt', 'Cotton'): Rainy"
"('South', 'Silt', 'Maize'): Sunny"
"('South', 'Silt', 'Rice'): Sunny"
"('South', 'Silt', 'Soybean'): Sunny"
"('South', 'Silt', 'Wheat'): Sunny"
"('West', 'Chalky', 'Barley'): Sunny"
"('West', 'Chalky', 'Cotton'): Rainy"
"('West', 'Chalky', 'Maize'): Sunny"
"('West', 'Chalky', 'Rice'): Rainy"
"('West', 'Chalky', 'Soybean'): Cloudy"
"('West', 'Chalky', 'Wheat'): Rainy"
"('West', 'Clay', 'Barley'): Sunny"
"('West', 'Clay', 'Cotton'): Rainy"
"('West', 'Clay', 'Maize'): Cloudy"
"('West', 'Clay', 'Rice'): Rainy"
"('West', 'Clay', 'Soybean'): Cloudy"
"('West', 'Clay', 'Wheat'): Sunny"
"('West', 'Loam', 'Barley'): Cloudy"
"('West', 'Loam', 'Cotton'): Sunny"
"('West', 'Loam', 'Maize'): Rainy"
"('West', 'Loam', 'Rice'): Rainy"
"('West', 'Loam', 'Soybean'): Rainy"
"('West', 'Loam', 'Wheat'): Cloudy"
"('West', 'Peaty', 'Barley'): Rainy"
"('West', 'Peaty', 'Cotton'): Cloudy"
"('West', 'Peaty', 'Maize'): Sunny"
"('West', 'Peaty', 'Rice'): Cloudy"
"('West', 'Peaty', 'Soybean'): Rainy"
"('West', 'Peaty', 'Wheat'): Rainy"
"('West', 'Sandy', 'Barley'): Sunny"
"('West', 'Sandy', 'Cotton'): Cloudy"
"('West', 'Sandy', 'Maize'): Cloudy"
"('West', 'Sandy', 'Rice'): Rainy"
"('West', 'Sandy', 'Soybean'): Rainy"
"('West', 'Sandy', 'Wheat'): Cloudy"
"('West', 'Silt', 'Barley'): Rainy"
"('West', 'Silt', 'Cotton'): Sunny"
"('West', 'Silt', 'Maize'): Cloudy"
"('West', 'Silt', 'Rice'): Sunny"
"('West', 'Silt', 'Soybean'): Rainy"
"('West', 'Silt', 'Wheat'): Sunny"

Average Rainfall per Region:
"('East', 'Chalky', 'False'): 548.904 mm"
"('East', 'Chalky', 'True'): 551.833 mm"
"('East', 'Clay', 'False'): 551.484 mm"
"('East', 'Clay', 'True'): 548.251 mm"
"('East', 'Loam', 'False'): 547.992 mm"
"('East', 'Loam', 'True'): 548.000 mm"
"('East', 'Peaty', 'False'): 549.519 mm"
"('East', 'Peaty', 'True'): 549.189 mm"
"('East', 'Sandy', 'False'): 548.428 mm"
"('East', 'Sandy', 'True'): 548.496 mm"
"('East', 'Silt', 'False'): 548.475 mm"
"('East', 'Silt', 'True'): 550.401 mm"
"('North', 'Chalky', 'False'): 550.621 mm"
"('North', 'Chalky', 'True'): 551.707 mm"
"('North', 'Clay', 'False'): 549.996 mm"
"('North', 'Clay', 'True'): 548.219 mm"
"('North', 'Loam', 'False'): 551.512 mm"
"('North', 'Loam', 'True'): 551.345 mm"
"('North', 'Peaty', 'False'): 554.082 mm"
"('North', 'Peaty', 'True'): 550.367 mm"
"('North', 'Sandy', 'False'): 554.327 mm"
"('North', 'Sandy', 'True'): 547.460 mm"
"('North', 'Silt', 'False'): 549.771 mm"
"('North', 'Silt', 'True'): 550.096 mm"
"('South', 'Chalky', 'False'): 549.214 mm"
"('South', 'Chalky', 'True'): 551.693 mm"
"('South', 'Clay', 'False'): 546.554 mm"
"('South', 'Clay', 'True'): 548.532 mm"
"('South', 'Loam', 'False'): 551.264 mm"
"('South', 'Loam', 'True'): 550.685 mm"
"('South', 'Peaty', 'False'): 550.578 mm"
"('South', 'Peaty', 'True'): 551.300 mm"
"('South', 'Sandy', 'False'): 551.862 mm"
"('South', 'Sandy', 'True'): 547.622 mm"
"('South', 'Silt', 'False'): 551.666 mm"
"('South', 'Silt', 'True'): 549.133 mm"
"('West', 'Chalky', 'False'): 551.860 mm"
"('West', 'Chalky', 'True'): 552.535 mm"
"('West', 'Clay', 'False'): 550.791 mm"
"('West', 'Clay', 'True'): 550.526 mm"
"('West', 'Loam', 'False'): 547.878 mm"
"('West', 'Loam', 'True'): 548.334 mm"
"('West', 'Peaty', 'False'): 547.805 mm"
"('West', 'Peaty', 'True'): 549.502 mm"
"('West', 'Sandy', 'False'): 549.049 mm"
"('West', 'Sandy', 'True'): 549.826 mm"
"('West', 'Silt', 'False'): 549.482 mm"
"('West', 'Silt', 'True'): 550.910 mm"

Average Days to Harvest per Region:
"('East', 'Chalky', 'Barley'): 104.338 days"
"('East', 'Chalky', 'Cotton'): 104.257 days"
"('East', 'Chalky', 'Maize'): 104.199 days"
"('East', 'Chalky', 'Rice'): 104.573 days"
"('East', 'Chalky', 'Soybean'): 104.807 days"
"('East', 'Chalky', 'Wheat'): 104.348 days"
"('East', 'Clay', 'Barley'): 104.339 days"
"('East', 'Clay', 'Cotton'): 104.634 days"
"('East', 'Clay', 'Maize'): 104.380 days"
"('East', 'Clay', 'Rice'): 104.795 days"
